split,issue_time,window_hours,duration_hours,strategy,start_offset_hours,emissions_g_for_1kWh_job
test,2024-12-10 17:30:00+00:00,12,3,RandomForest,8.5,253.66666666666666
test,2024-12-10 17:30:00+00:00,12,6,Immediate,0.0,235.83333333333334
test,2024-12-10 17:30:00+00:00,12,6,Oracle,0.0,235.83333333333334
test,2024-12-10 17:30:00+00:00,12,6,Persistence,0.0,235.83333333333334
test,2024-12-10 17:30:00+00:00,12,6,DailySeasonal,4.5,248.41666666666666
test,2024-12-10 17:30:00+00:00,12,6,WeeklySeasonal,4.5,248.41666666666666
test,2024-12-10 17:30:00+00:00,12,6,Climatology,5.0,249.58333333333334
test,2024-12-10 17:30:00+00:00,12,6,HistGradientBoosting,5.0,249.58333333333334
test,2024-12-10 17:30:00+00:00,12,6,RandomForest,5.5,251.08333333333334
test,2024-12-10 17:30:00+00:00,6,3,Immediate,0.0,227.33333333333334
test,2024-12-10 17:30:00+00:00,6,3,Oracle,0.0,227.33333333333334
test,2024-12-10 17:30:00+00:00,6,3,Persistence,0.0,227.33333333333334
test,2024-12-10 17:30:00+00:00,6,3,DailySeasonal,3.0,244.33333333333334
test,2024-12-10 17:30:00+00:00,6,3,WeeklySeasonal,3.0,244.33333333333334
test,2024-12-10 17:30:00+00:00,6,3,Climatology,3.0,244.33333333333334
test,2024-12-10 17:30:00+00:00,6,3,HistGradientBoosting,3.0,244.33333333333334
test,2024-12-10 17:30:00+00:00,6,3,RandomForest,3.0,244.33333333333334
test,2024-12-10 17:30:00+00:00,24,3,Immediate,0.0,227.33333333333334
test,2024-12-10 17:30:00+00:00,24,3,Oracle,0.0,227.33333333333334
test,2024-12-10 17:30:00+00:00,24,3,Persistence,0.0,227.33333333333334
test,2024-12-10 17:30:00+00:00,24,3,DailySeasonal,7.5,249.33333333333334
test,2024-12-10 17:30:00+00:00,24,3,WeeklySeasonal,6.5,248.33333333333334
test,2024-12-10 17:30:00+00:00,24,3,Climatology,17.0,265.0
test,2024-12-10 17:30:00+00:00,24,3,HistGradientBoosting,8.0,251.16666666666666
test,2024-12-10 17:30:00+00:00,24,3,RandomForest,8.5,253.66666666666666
test,2024-12-11 17:30:00+00:00,12,1,Immediate,0.0,265.0
test,2024-12-11 17:30:00+00:00,12,1,Oracle,0.0,265.0
test,2024-12-11 17:30:00+00:00,12,1,Persistence,0.0,265.0
test,2024-12-11 17:30:00+00:00,12,1,DailySeasonal,0.0,265.0
test,2024-12-11 17:30:00+00:00,12,1,WeeklySeasonal,8.5,285.0
test,2024-12-11 17:30:00+00:00,12,1,Climatology,7.5,283.5
test,2024-12-11 17:30:00+00:00,12,1,HistGradientBoosting,9.5,290.5
test,2024-12-11 17:30:00+00:00,12,1,RandomForest,5.0,284.0
test,2024-12-11 17:30:00+00:00,12,3,Immediate,0.0,267.5
test,2024-12-11 17:30:00+00:00,12,3,Oracle,0.0,267.5
test,2024-12-11 17:30:00+00:00,12,3,Persistence,0.0,267.5
test,2024-12-11 17:30:00+00:00,12,3,DailySeasonal,0.0,267.5
test,2024-12-11 17:30:00+00:00,12,3,WeeklySeasonal,8.5,290.8333333333333
test,2024-12-11 17:30:00+00:00,12,3,Climatology,5.5,283.6666666666667
test,2024-12-11 17:30:00+00:00,12,3,HistGradientBoosting,8.5,290.8333333333333
test,2024-12-11 17:30:00+00:00,12,3,RandomForest,4.5,283.8333333333333
test,2024-12-11 17:30:00+00:00,12,6,Immediate,0.0,274.25
test,2024-12-11 17:30:00+00:00,12,6,Oracle,0.0,274.25
test,2024-12-11 17:30:00+00:00,12,6,Persistence,0.0,274.25
test,2024-12-11 17:30:00+00:00,12,6,DailySeasonal,0.0,274.25
test,2024-12-11 17:30:00+00:00,12,6,WeeklySeasonal,5.5,287.25
test,2024-12-11 17:30:00+00:00,12,6,Climatology,4.0,284.25
test,2024-12-11 17:30:00+00:00,12,6,HistGradientBoosting,6.0,288.5
test,2024-12-11 17:30:00+00:00,12,6,RandomForest,4.0,284.25
test,2024-12-11 17:30:00+00:00,6,3,Immediate,0.0,267.5
test,2024-12-11 17:30:00+00:00,6,3,Oracle,0.0,267.5
test,2024-12-11 17:30:00+00:00,6,3,Persistence,0.0,267.5
test,2024-12-11 17:30:00+00:00,6,3,DailySeasonal,0.0,267.5
test,2024-12-11 17:30:00+00:00,6,3,WeeklySeasonal,3.0,281.0
test,2024-12-11 17:30:00+00:00,6,3,Climatology,3.0,281.0
test,2024-12-11 17:30:00+00:00,6,3,HistGradientBoosting,3.0,281.0
test,2024-12-11 17:30:00+00:00,6,3,RandomForest,3.0,281.0
test,2024-12-11 17:30:00+00:00,24,3,Immediate,0.0,267.5
test,2024-12-11 17:30:00+00:00,24,3,Oracle,21.0,267.0
test,2024-12-11 17:30:00+00:00,24,3,Persistence,0.0,267.5
test,2024-12-11 17:30:00+00:00,24,3,DailySeasonal,0.0,267.5
test,2024-12-11 17:30:00+00:00,24,3,WeeklySeasonal,8.5,290.8333333333333
test,2024-12-11 17:30:00+00:00,24,3,Climatology,5.5,283.6666666666667
test,2024-12-11 17:30:00+00:00,24,3,HistGradientBoosting,21.0,267.0
test,2024-12-11 17:30:00+00:00,24,3,RandomForest,18.0,274.1666666666667
test,2024-12-12 17:30:00+00:00,12,1,Immediate,0.0,263.5
test,2024-12-12 17:30:00+00:00,12,1,Oracle,1.5,263.0
test,2024-12-12 17:30:00+00:00,12,1,Persistence,0.0,263.5
test,2024-12-12 17:30:00+00:00,12,1,DailySeasonal,0.0,263.5
test,2024-12-12 17:30:00+00:00,12,1,WeeklySeasonal,4.5,282.5
test,2024-12-12 17:30:00+00:00,12,1,Climatology,7.5,276.5
test,2024-12-12 17:30:00+00:00,12,1,HistGradientBoosting,7.0,278.0
test,2024-12-12 17:30:00+00:00,12,1,RandomForest,10.0,284.0
test,2024-12-12 17:30:00+00:00,12,3,Immediate,0.0,264.6666666666667
test,2024-12-12 17:30:00+00:00,12,3,Oracle,0.0,264.6666666666667
test,2024-12-12 17:30:00+00:00,12,3,Persistence,0.0,264.6666666666667
test,2024-12-12 17:30:00+00:00,12,3,DailySeasonal,0.0,264.6666666666667
test,2024-12-12 17:30:00+00:00,12,3,WeeklySeasonal,3.5,280.6666666666667
test,2024-12-12 17:30:00+00:00,12,3,Climatology,6.5,277.3333333333333
test,2024-12-12 17:30:00+00:00,12,3,HistGradientBoosting,7.0,277.5
test,2024-12-12 17:30:00+00:00,12,3,RandomForest,7.5,277.8333333333333
test,2024-12-12 17:30:00+00:00,12,6,Immediate,0.0,271.75
test,2024-12-12 17:30:00+00:00,12,6,Oracle,0.0,271.75
test,2024-12-12 17:30:00+00:00,12,6,Persistence,0.0,271.75
test,2024-12-12 17:30:00+00:00,12,6,DailySeasonal,0.0,271.75
test,2024-12-12 17:30:00+00:00,12,6,WeeklySeasonal,4.0,278.9166666666667
test,2024-12-12 17:30:00+00:00,12,6,Climatology,4.5,279.0
test,2024-12-12 17:30:00+00:00,12,6,HistGradientBoosting,6.0,281.75
test,2024-12-12 17:30:00+00:00,12,6,RandomForest,5.5,280.3333333333333
test,2024-12-12 17:30:00+00:00,6,3,Immediate,0.0,264.6666666666667
test,2024-12-12 17:30:00+00:00,6,3,Oracle,0.0,264.6666666666667
test,2024-12-12 17:30:00+00:00,6,3,Persistence,0.0,264.6666666666667
test,2024-12-12 17:30:00+00:00,6,3,DailySeasonal,0.0,264.6666666666667
test,2024-12-12 17:30:00+00:00,6,3,WeeklySeasonal,3.0,278.8333333333333
test,2024-12-12 17:30:00+00:00,6,3,Climatology,3.0,278.8333333333333
test,2024-12-12 17:30:00+00:00,6,3,HistGradientBoosting,0.5,266.0
test,2024-12-12 17:30:00+00:00,6,3,RandomForest,0.0,264.6666666666667
test,2024-12-12 17:30:00+00:00,24,3,Immediate,0.0,264.6666666666667
test,2024-12-12 17:30:00+00:00,24,3,Oracle,0.0,264.6666666666667
test,2024-12-12 17:30:00+00:00,24,3,Persistence,0.0,264.6666666666667
test,2024-12-12 17:30:00+00:00,24,3,DailySeasonal,21.0,272.6666666666667
test,2024-12-12 17:30:00+00:00,24,3,WeeklySeasonal,3.5,280.6666666666667
test,2024-12-12 17:30:00+00:00,24,3,Climatology,17.0,273.6666666666667
test,2024-12-12 17:30:00+00:00,24,3,HistGradientBoosting,20.0,276.5
test,2024-12-12 17:30:00+00:00,24,3,RandomForest,18.0,275.6666666666667
test,2024-12-13 17:30:00+00:00,12,1,Immediate,0.0,265.0
test,2024-12-13 17:30:00+00:00,12,1,Oracle,9.5,148.0
test,2024-12-13 17:30:00+00:00,12,1,Persistence,0.0,265.0
test,2024-12-13 17:30:00+00:00,12,1,DailySeasonal,1.5,255.5
test,2024-12-13 17:30:00+00:00,12,1,WeeklySeasonal,4.5,213.5
test,2024-12-13 17:30:00+00:00,12,1,Climatology,7.5,167.5
test,2024-12-13 17:30:00+00:00,12,1,HistGradientBoosting,10.0,151.0
test,2024-12-13 17:30:00+00:00,12,1,RandomForest,10.5,156.0
test,2024-12-13 17:30:00+00:00,12,3,Immediate,0.0,258.6666666666667
test,2024-12-13 17:30:00+00:00,12,3,Oracle,8.5,152.0
test,2024-12-13 17:30:00+00:00,12,3,Persistence,0.0,258.6666666666667
test,2024-12-13 17:30:00+00:00,12,3,DailySeasonal,0.0,258.6666666666667
test,2024-12-13 17:30:00+00:00,12,3,WeeklySeasonal,4.5,195.16666666666666
test,2024-12-13 17:30:00+00:00,12,3,Climatology,7.0,159.83333333333334
test,2024-12-13 17:30:00+00:00,12,3,HistGradientBoosting,9.0,153.83333333333334
test,2024-12-13 17:30:00+00:00,12,3,RandomForest,9.0,153.83333333333334
test,2024-12-13 17:30:00+00:00,12,6,Immediate,0.0,243.83333333333334
test,2024-12-13 17:30:00+00:00,12,6,Oracle,6.0,163.16666666666666
test,2024-12-13 17:30:00+00:00,12,6,Persistence,0.0,243.83333333333334
test,2024-12-13 17:30:00+00:00,12,6,DailySeasonal,0.0,243.83333333333334
test,2024-12-13 17:30:00+00:00,12,6,WeeklySeasonal,3.5,192.33333333333334
test,2024-12-13 17:30:00+00:00,12,6,Climatology,6.0,163.16666666666666
test,2024-12-13 17:30:00+00:00,12,6,HistGradientBoosting,6.0,163.16666666666666
test,2024-12-13 17:30:00+00:00,12,6,RandomForest,6.0,163.16666666666666
test,2024-12-13 17:30:00+00:00,6,3,Immediate,0.0,258.6666666666667
test,2024-12-13 17:30:00+00:00,6,3,Oracle,3.0,229.0
test,2024-12-13 17:30:00+00:00,6,3,Persistence,0.0,258.6666666666667
test,2024-12-13 17:30:00+00:00,6,3,DailySeasonal,0.0,258.6666666666667
test,2024-12-13 17:30:00+00:00,6,3,WeeklySeasonal,3.0,229.0
test,2024-12-13 17:30:00+00:00,6,3,Climatology,3.0,229.0
test,2024-12-13 17:30:00+00:00,6,3,HistGradientBoosting,3.0,229.0
test,2024-12-13 17:30:00+00:00,6,3,RandomForest,3.0,229.0
test,2024-12-13 17:30:00+00:00,24,3,Immediate,0.0,258.6666666666667
test,2024-12-13 17:30:00+00:00,24,3,Oracle,17.0,135.5
test,2024-12-13 17:30:00+00:00,24,3,Persistence,0.0,258.6666666666667
test,2024-12-13 17:30:00+00:00,24,3,DailySeasonal,0.0,258.6666666666667
test,2024-12-13 17:30:00+00:00,24,3,WeeklySeasonal,10.0,160.0
test,2024-12-13 17:30:00+00:00,24,3,Climatology,17.0,135.5
test,2024-12-13 17:30:00+00:00,24,3,HistGradientBoosting,18.5,144.16666666666666
test,2024-12-13 17:30:00+00:00,24,3,RandomForest,17.5,136.83333333333334
test,2024-12-14 17:30:00+00:00,12,1,Immediate,0.0,133.5
test,2024-12-14 17:30:00+00:00,12,1,Oracle,9.0,49.0
test,2024-12-14 17:30:00+00:00,12,1,Persistence,0.0,133.5
test,2024-12-14 17:30:00+00:00,12,1,DailySeasonal,9.5,50.0
test,2024-12-14 17:30:00+00:00,12,1,WeeklySeasonal,7.0,54.0
test,2024-12-14 17:30:00+00:00,12,1,Climatology,9.0,49.0
test,2024-12-14 17:30:00+00:00,12,1,HistGradientBoosting,4.5,53.0
test,2024-12-14 17:30:00+00:00,12,1,RandomForest,5.0,51.0
test,2024-12-14 17:30:00+00:00,12,3,Immediate,0.0,114.66666666666667
test,2024-12-14 17:30:00+00:00,12,3,Oracle,7.5,50.666666666666664
test,2024-12-14 17:30:00+00:00,12,3,Persistence,0.0,114.66666666666667
test,2024-12-14 17:30:00+00:00,12,3,DailySeasonal,8.5,52.0
test,2024-12-14 17:30:00+00:00,12,3,WeeklySeasonal,6.5,52.833333333333336
test,2024-12-14 17:30:00+00:00,12,3,Climatology,9.0,53.166666666666664
test,2024-12-14 17:30:00+00:00,12,3,HistGradientBoosting,4.5,54.666666666666664
test,2024-12-14 17:30:00+00:00,12,3,RandomForest,3.5,62.0
test,2024-12-14 17:30:00+00:00,12,6,Immediate,0.0,91.08333333333333
test,2024-12-14 17:30:00+00:00,12,6,Oracle,5.0,52.5
test,2024-12-14 17:30:00+00:00,12,6,Persistence,0.0,91.08333333333333
test,2024-12-14 17:30:00+00:00,12,6,DailySeasonal,6.0,53.666666666666664
test,2024-12-14 17:30:00+00:00,12,6,WeeklySeasonal,5.5,53.166666666666664
test,2024-12-14 17:30:00+00:00,12,6,Climatology,6.0,53.666666666666664
test,2024-12-14 17:30:00+00:00,12,6,HistGradientBoosting,3.5,57.416666666666664
test,2024-12-14 17:30:00+00:00,12,6,RandomForest,2.0,68.33333333333333
test,2024-12-14 17:30:00+00:00,6,3,Immediate,0.0,114.66666666666667
test,2024-12-14 17:30:00+00:00,6,3,Oracle,3.0,67.5
test,2024-12-14 17:30:00+00:00,6,3,Persistence,0.0,114.66666666666667
test,2024-12-14 17:30:00+00:00,6,3,DailySeasonal,3.0,67.5
test,2024-12-14 17:30:00+00:00,6,3,WeeklySeasonal,3.0,67.5
test,2024-12-14 17:30:00+00:00,6,3,Climatology,3.0,67.5
test,2024-12-14 17:30:00+00:00,6,3,HistGradientBoosting,3.0,67.5
test,2024-12-14 17:30:00+00:00,6,3,RandomForest,3.0,67.5
test,2024-12-14 17:30:00+00:00,24,3,Immediate,0.0,114.66666666666667
test,2024-12-14 17:30:00+00:00,24,3,Oracle,7.5,50.666666666666664
test,2024-12-14 17:30:00+00:00,24,3,Persistence,0.0,114.66666666666667
test,2024-12-14 17:30:00+00:00,24,3,DailySeasonal,17.0,58.166666666666664
test,2024-12-14 17:30:00+00:00,24,3,WeeklySeasonal,10.5,60.666666666666664
test,2024-12-14 17:30:00+00:00,24,3,Climatology,16.0,60.166666666666664
test,2024-12-14 17:30:00+00:00,24,3,HistGradientBoosting,4.5,54.666666666666664
test,2024-12-14 17:30:00+00:00,24,3,RandomForest,3.5,62.0
test,2024-12-15 17:30:00+00:00,12,1,Immediate,0.0,67.0
test,2024-12-15 17:30:00+00:00,12,1,Oracle,9.5,45.0
test,2024-12-15 17:30:00+00:00,12,1,Persistence,0.0,67.0
test,2024-12-15 17:30:00+00:00,12,1,DailySeasonal,9.0,46.5
test,2024-12-15 17:30:00+00:00,12,1,WeeklySeasonal,5.5,55.0
test,2024-12-15 17:30:00+00:00,12,1,Climatology,5.0,54.5
test,2024-12-15 17:30:00+00:00,12,1,HistGradientBoosting,4.5,54.0
test,2024-12-15 17:30:00+00:00,12,1,RandomForest,4.0,52.0
test,2024-12-15 17:30:00+00:00,12,3,Immediate,0.0,62.166666666666664
test,2024-12-15 17:30:00+00:00,12,3,Oracle,8.0,47.333333333333336
test,2024-12-15 17:30:00+00:00,12,3,Persistence,0.0,62.166666666666664
test,2024-12-15 17:30:00+00:00,12,3,DailySeasonal,7.5,47.5
test,2024-12-15 17:30:00+00:00,12,3,WeeklySeasonal,4.5,54.333333333333336
test,2024-12-15 17:30:00+00:00,12,3,Climatology,5.0,53.666666666666664
test,2024-12-15 17:30:00+00:00,12,3,HistGradientBoosting,3.0,53.833333333333336
test,2024-12-15 17:30:00+00:00,12,3,RandomForest,3.0,53.833333333333336
test,2024-12-15 17:30:00+00:00,12,6,Immediate,0.0,58.0
test,2024-12-15 17:30:00+00:00,12,6,Oracle,5.0,50.5
test,2024-12-15 17:30:00+00:00,12,6,Persistence,0.0,58.0
test,2024-12-15 17:30:00+00:00,12,6,DailySeasonal,5.0,50.5
test,2024-12-15 17:30:00+00:00,12,6,WeeklySeasonal,3.5,52.25
test,2024-12-15 17:30:00+00:00,12,6,Climatology,4.0,51.333333333333336
test,2024-12-15 17:30:00+00:00,12,6,HistGradientBoosting,1.5,55.166666666666664
test,2024-12-15 17:30:00+00:00,12,6,RandomForest,0.0,58.0
test,2024-12-15 17:30:00+00:00,6,3,Immediate,0.0,62.166666666666664
test,2024-12-15 17:30:00+00:00,6,3,Oracle,3.0,53.833333333333336
test,2024-12-15 17:30:00+00:00,6,3,Persistence,0.0,62.166666666666664
test,2024-12-15 17:30:00+00:00,6,3,DailySeasonal,3.0,53.833333333333336
test,2024-12-15 17:30:00+00:00,6,3,WeeklySeasonal,3.0,53.833333333333336
test,2024-12-15 17:30:00+00:00,6,3,Climatology,3.0,53.833333333333336
test,2024-12-15 17:30:00+00:00,6,3,HistGradientBoosting,3.0,53.833333333333336
test,2024-12-15 17:30:00+00:00,6,3,RandomForest,3.0,53.833333333333336
test,2024-12-15 17:30:00+00:00,24,3,Immediate,0.0,62.166666666666664
test,2024-12-15 17:30:00+00:00,24,3,Oracle,8.0,47.333333333333336
test,2024-12-15 17:30:00+00:00,24,3,Persistence,0.0,62.166666666666664
test,2024-12-15 17:30:00+00:00,24,3,DailySeasonal,7.5,47.5
test,2024-12-15 17:30:00+00:00,24,3,WeeklySeasonal,4.5,54.333333333333336
test,2024-12-15 17:30:00+00:00,24,3,Climatology,5.0,53.666666666666664
test,2024-12-15 17:30:00+00:00,24,3,HistGradientBoosting,3.0,53.833333333333336
test,2024-12-15 17:30:00+00:00,24,3,RandomForest,3.0,53.833333333333336
test,2024-12-16 17:30:00+00:00,12,1,Immediate,0.0,114.0
test,2024-12-16 17:30:00+00:00,12,1,Oracle,5.0,44.5
test,2024-12-16 17:30:00+00:00,12,1,Persistence,0.0,114.0
test,2024-12-16 17:30:00+00:00,12,1,DailySeasonal,9.5,64.0
test,2024-12-16 17:30:00+00:00,12,1,WeeklySeasonal,8.5,55.0
test,2024-12-16 17:30:00+00:00,12,1,Climatology,5.0,44.5
test,2024-12-16 17:30:00+00:00,12,1,HistGradientBoosting,4.0,52.5
test,2024-12-16 17:30:00+00:00,12,1,RandomForest,3.5,64.5
test,2024-12-16 17:30:00+00:00,12,3,Immediate,0.0,104.5
test,2024-12-16 17:30:00+00:00,12,3,Oracle,4.5,46.5
test,2024-12-16 17:30:00+00:00,12,3,Persistence,0.0,104.5
test,2024-12-16 17:30:00+00:00,12,3,DailySeasonal,8.0,61.5
test,2024-12-16 17:30:00+00:00,12,3,WeeklySeasonal,7.5,56.5
test,2024-12-16 17:30:00+00:00,12,3,Climatology,5.0,47.0
test,2024-12-16 17:30:00+00:00,12,3,HistGradientBoosting,3.5,52.0
test,2024-12-16 17:30:00+00:00,12,3,RandomForest,3.0,57.833333333333336
test,2024-12-16 17:30:00+00:00,12,6,Immediate,0.0,81.16666666666667
test,2024-12-16 17:30:00+00:00,12,6,Oracle,4.0,50.75
test,2024-12-16 17:30:00+00:00,12,6,Persistence,0.0,81.16666666666667
test,2024-12-16 17:30:00+00:00,12,6,DailySeasonal,5.0,54.25
test,2024-12-16 17:30:00+00:00,12,6,WeeklySeasonal,4.5,51.5
test,2024-12-16 17:30:00+00:00,12,6,Climatology,4.0,50.75
test,2024-12-16 17:30:00+00:00,12,6,HistGradientBoosting,3.5,51.583333333333336
test,2024-12-16 17:30:00+00:00,12,6,RandomForest,2.5,56.75
test,2024-12-16 17:30:00+00:00,6,3,Immediate,0.0,104.5
test,2024-12-16 17:30:00+00:00,6,3,Oracle,3.0,57.833333333333336
test,2024-12-16 17:30:00+00:00,6,3,Persistence,0.0,104.5
test,2024-12-16 17:30:00+00:00,6,3,DailySeasonal,3.0,57.833333333333336
test,2024-12-16 17:30:00+00:00,6,3,WeeklySeasonal,3.0,57.833333333333336
test,2024-12-16 17:30:00+00:00,6,3,Climatology,3.0,57.833333333333336
test,2024-12-16 17:30:00+00:00,6,3,HistGradientBoosting,3.0,57.833333333333336
test,2024-12-16 17:30:00+00:00,6,3,RandomForest,3.0,57.833333333333336
test,2024-12-16 17:30:00+00:00,24,3,Immediate,0.0,104.5
test,2024-12-16 17:30:00+00:00,24,3,Oracle,4.5,46.5
test,2024-12-16 17:30:00+00:00,24,3,Persistence,0.0,104.5
test,2024-12-16 17:30:00+00:00,24,3,DailySeasonal,8.0,61.5
test,2024-12-16 17:30:00+00:00,24,3,WeeklySeasonal,7.5,56.5
test,2024-12-16 17:30:00+00:00,24,3,Climatology,5.0,47.0
test,2024-12-16 17:30:00+00:00,24,3,HistGradientBoosting,3.5,52.0
test,2024-12-16 17:30:00+00:00,24,3,RandomForest,3.0,57.833333333333336
test,2024-12-17 17:30:00+00:00,12,1,Immediate,0.0,112.0
test,2024-12-17 17:30:00+00:00,12,1,Oracle,9.0,48.0
test,2024-12-17 17:30:00+00:00,12,1,Persistence,0.0,112.0
test,2024-12-17 17:30:00+00:00,12,1,DailySeasonal,5.0,63.0
test,2024-12-17 17:30:00+00:00,12,1,WeeklySeasonal,0.0,112.0
test,2024-12-17 17:30:00+00:00,12,1,Climatology,7.5,63.5
test,2024-12-17 17:30:00+00:00,12,1,HistGradientBoosting,6.0,65.5
test,2024-12-17 17:30:00+00:00,12,1,RandomForest,6.0,65.5
test,2024-12-17 17:30:00+00:00,12,3,Immediate,0.0,99.16666666666667
test,2024-12-17 17:30:00+00:00,12,3,Oracle,8.5,51.166666666666664
test,2024-12-17 17:30:00+00:00,12,3,Persistence,0.0,99.16666666666667
test,2024-12-17 17:30:00+00:00,12,3,DailySeasonal,4.5,64.83333333333333
test,2024-12-17 17:30:00+00:00,12,3,WeeklySeasonal,0.0,99.16666666666667
test,2024-12-17 17:30:00+00:00,12,3,Climatology,7.0,56.833333333333336
test,2024-12-17 17:30:00+00:00,12,3,HistGradientBoosting,4.0,65.83333333333333
test,2024-12-17 17:30:00+00:00,12,3,RandomForest,4.0,65.83333333333333
test,2024-12-17 17:30:00+00:00,12,6,Immediate,0.0,84.25
test,2024-12-17 17:30:00+00:00,12,6,Oracle,6.0,57.416666666666664
test,2024-12-17 17:30:00+00:00,12,6,Persistence,0.0,84.25
test,2024-12-17 17:30:00+00:00,12,6,DailySeasonal,4.0,61.333333333333336
test,2024-12-17 17:30:00+00:00,12,6,WeeklySeasonal,0.0,84.25
test,2024-12-17 17:30:00+00:00,12,6,Climatology,5.0,58.25
test,2024-12-17 17:30:00+00:00,12,6,HistGradientBoosting,3.0,66.0
test,2024-12-17 17:30:00+00:00,12,6,RandomForest,3.0,66.0
test,2024-12-17 17:30:00+00:00,6,3,Immediate,0.0,99.16666666666667
test,2024-12-17 17:30:00+00:00,6,3,Oracle,3.0,69.33333333333333
test,2024-12-17 17:30:00+00:00,6,3,Persistence,0.0,99.16666666666667
test,2024-12-17 17:30:00+00:00,6,3,DailySeasonal,3.0,69.33333333333333
test,2024-12-17 17:30:00+00:00,6,3,WeeklySeasonal,0.0,99.16666666666667
test,2024-12-17 17:30:00+00:00,6,3,Climatology,3.0,69.33333333333333
test,2024-12-17 17:30:00+00:00,6,3,HistGradientBoosting,3.0,69.33333333333333
test,2024-12-17 17:30:00+00:00,6,3,RandomForest,3.0,69.33333333333333
test,2024-12-17 17:30:00+00:00,24,3,Immediate,0.0,99.16666666666667
test,2024-12-17 17:30:00+00:00,24,3,Oracle,8.5,51.166666666666664
test,2024-12-17 17:30:00+00:00,24,3,Persistence,0.0,99.16666666666667
test,2024-12-17 17:30:00+00:00,24,3,DailySeasonal,4.5,64.83333333333333
test,2024-12-17 17:30:00+00:00,24,3,WeeklySeasonal,0.0,99.16666666666667
test,2024-12-17 17:30:00+00:00,24,3,Climatology,17.0,66.0
test,2024-12-17 17:30:00+00:00,24,3,HistGradientBoosting,4.0,65.83333333333333
test,2024-12-17 17:30:00+00:00,24,3,RandomForest,4.0,65.83333333333333
test,2024-12-18 17:30:00+00:00,12,1,Immediate,0.0,135.0
test,2024-12-18 17:30:00+00:00,12,1,Oracle,7.5,45.0
test,2024-12-18 17:30:00+00:00,12,1,Persistence,0.0,135.0
test,2024-12-18 17:30:00+00:00,12,1,DailySeasonal,9.0,46.0
test,2024-12-18 17:30:00+00:00,12,1,WeeklySeasonal,0.0,135.0
test,2024-12-18 17:30:00+00:00,12,1,Climatology,7.5,45.0
test,2024-12-18 17:30:00+00:00,12,1,HistGradientBoosting,7.0,46.0
test,2024-12-18 17:30:00+00:00,12,1,RandomForest,4.0,66.0
test,2024-12-18 17:30:00+00:00,12,3,Immediate,0.0,133.66666666666666
test,2024-12-18 17:30:00+00:00,12,3,Oracle,6.5,45.666666666666664
test,2024-12-18 17:30:00+00:00,12,3,Persistence,0.0,133.66666666666666
test,2024-12-18 17:30:00+00:00,12,3,DailySeasonal,8.5,47.833333333333336
test,2024-12-18 17:30:00+00:00,12,3,WeeklySeasonal,0.0,133.66666666666666
test,2024-12-18 17:30:00+00:00,12,3,Climatology,5.5,47.166666666666664
test,2024-12-18 17:30:00+00:00,12,3,HistGradientBoosting,6.0,46.5
test,2024-12-18 17:30:00+00:00,12,3,RandomForest,3.5,62.0
test,2024-12-18 17:30:00+00:00,12,6,Immediate,0.0,102.91666666666667
test,2024-12-18 17:30:00+00:00,12,6,Oracle,5.0,47.333333333333336
test,2024-12-18 17:30:00+00:00,12,6,Persistence,0.0,102.91666666666667
test,2024-12-18 17:30:00+00:00,12,6,DailySeasonal,6.0,47.916666666666664
test,2024-12-18 17:30:00+00:00,12,6,WeeklySeasonal,0.0,102.91666666666667
test,2024-12-18 17:30:00+00:00,12,6,Climatology,4.0,50.583333333333336
test,2024-12-18 17:30:00+00:00,12,6,HistGradientBoosting,4.0,50.583333333333336
test,2024-12-18 17:30:00+00:00,12,6,RandomForest,3.5,53.833333333333336
test,2024-12-18 17:30:00+00:00,6,3,Immediate,0.0,133.66666666666666
test,2024-12-18 17:30:00+00:00,6,3,Oracle,3.0,72.16666666666667
test,2024-12-18 17:30:00+00:00,6,3,Persistence,0.0,133.66666666666666
test,2024-12-18 17:30:00+00:00,6,3,DailySeasonal,3.0,72.16666666666667
test,2024-12-18 17:30:00+00:00,6,3,WeeklySeasonal,0.0,133.66666666666666
test,2024-12-18 17:30:00+00:00,6,3,Climatology,3.0,72.16666666666667
test,2024-12-18 17:30:00+00:00,6,3,HistGradientBoosting,3.0,72.16666666666667
test,2024-12-18 17:30:00+00:00,6,3,RandomForest,3.0,72.16666666666667
test,2024-12-18 17:30:00+00:00,24,3,Immediate,0.0,133.66666666666666
test,2024-12-18 17:30:00+00:00,24,3,Oracle,6.5,45.666666666666664
test,2024-12-18 17:30:00+00:00,24,3,Persistence,0.0,133.66666666666666
test,2024-12-18 17:30:00+00:00,24,3,DailySeasonal,8.5,47.833333333333336
test,2024-12-18 17:30:00+00:00,24,3,WeeklySeasonal,21.0,98.83333333333333
test,2024-12-18 17:30:00+00:00,24,3,Climatology,5.5,47.166666666666664
test,2024-12-18 17:30:00+00:00,24,3,HistGradientBoosting,6.0,46.5
test,2024-12-18 17:30:00+00:00,24,3,RandomForest,3.5,62.0
test,2024-12-19 17:30:00+00:00,12,1,Immediate,0.0,103.5
test,2024-12-19 17:30:00+00:00,12,1,Oracle,5.0,39.0
test,2024-12-19 17:30:00+00:00,12,1,Persistence,0.0,103.5
test,2024-12-19 17:30:00+00:00,12,1,DailySeasonal,7.5,39.5
